,income
4019,1
11505,1
24455,1
19360,1
14175,1
24283,1
2706,1
22840,0
2017,1
7485,0
24282,0
17885,0
8170,1
18165,1
9791,1
26283,1
18132,0
1744,1
25774,1
18903,1
12166,1
22409,1
3784,1
342,0
16988,1
30256,1
26218,1
31378,1
31656,1
23408,1
7716,0
14634,1
30838,1
21009,1
18131,1
22309,0
6328,1
29005,0
7660,1
28463,1
32512,1
20367,1
23837,1
14200,1
5206,1
9550,1
10941,1
13559,1
9202,1
13053,1
27083,1
91,1
14739,0
11360,1
26555,1
4201,1
28470,0
17315,0
18150,1
32281,1
25257,1
21680,0
11285,1
21627,1
27208,1
3930,1
11976,0
25860,1
6683,1
29433,1
1438,1
23431,1
31137,1
23719,1
19984,1
5865,1
6324,0
18678,0
21205,0
6641,1
22658,1
27863,0
9053,1
15797,1
23326,1
1244,1
9188,1
601,1
7887,1
24624,1
23871,1
9298,1
31697,0
3052,0
1136,0
162,1
3344,1
9400,1
102,1
8269,1
19988,0
17442,1
992,1
10593,1
17463,0
22869,1
32378,1
30554,1
1631,1
31014,1
27544,1
15215,1
21618,1
5329,0
11506,1
31663,1
7693,1
18561,1
8530,1
24979,1
26615,1
21825,1
12488,0
20053,1
13329,0
22480,1
19778,1
25077,1
26678,1
32383,1
31049,1
10949,1
5349,0
23017,1
31046,1
17529,1
5610,0
15366,1
7895,1
6064,1
2139,0
25277,1
10148,1
18332,0
32382,1
1780,0
30931,1
8026,0
19469,1
21492,1
10609,0
21286,1
26744,1
26564,1
3310,1
10463,1
676,1
6781,1
1004,1
10483,0
23734,1
18602,0
20452,0
28248,1
16702,0
25525,1
17102,1
19568,0
15449,1
22107,1
1451,1
9978,1
5614,0
31357,0
11384,0
2927,1
1864,0
22467,0
17906,1
2239,1
15143,0
6560,1
9228,0
19350,1
26235,1
4205,1
1281,0
8794,1
8154,1
22675,0
13067,1
20555,0
17205,1
11805,1
32369,1
10906,0
9212,1
10943,1
8221,1
18213,1
23096,1
29416,1
8502,1
24411,1
15268,1
30907,1
3068,1
17633,1
1030,1
5845,1
27224,1
15755,1
22059,1
24406,1
15095,0
29066,1
24170,0
22521,0
6928,1
10369,1
1785,0
5670,1
27677,1
17659,1
24087,1
6998,1
15132,0
19807,0
12883,1
13664,1
22558,1
24554,0
18816,1
18137,1
19552,1
25152,1
7930,1
2137,1
17371,1
30383,0
28309,1
20827,1
2202,1
25103,1
15701,1
32532,0
14640,0
12715,0
12045,1
5416,1
4504,1
11440,1
30114,1
8328,1
20718,1
3188,1
21739,1
1945,0
14723,1
7537,1
17104,1
18913,0
17655,1
32484,1
7617,1
17784,1
7275,0
19994,1
17855,0
21137,1
13163,0
1734,1
11244,1
4790,1
8164,1
760,1
24246,1
15618,0
28985,1
32284,1
12303,0
20410,1
4394,1
13171,1
13496,1
22488,1
11486,1
832,1
3394,1
16650,1
4741,1
825,0
16772,1
7159,1
11821,1
13431,1
32551,1
24557,1
41,1
3936,1
10436,1
22319,1
12811,1
18718,0
5749,1
8111,1
7806,0
3151,1
5504,1
21301,0
5007,0
13573,1
18936,1
25691,1
17156,0
10001,1
7294,0
24043,1
16582,1
9415,1
32056,1
29113,0
1111,0
8213,0
6838,1
24498,1
17031,1
3056,0
24708,1
24789,1
22152,0
15824,1
9199,0
18680,0
28465,1
26746,1
19340,1
9931,1
32268,1
30535,1
27229,1
273,1
7438,0
5543,0
555,1
25087,0
6271,1
15612,0
20562,1
3632,1
29334,1
22893,1
16929,1
9098,1
16965,0
22708,0
4432,1
9805,1
817,0
21936,1
24676,0
2556,0
6599,0
25448,1
9671,1
31466,1
23851,1
11736,1
25563,1
20200,0
19948,1
7523,1
30646,1
23542,1
25160,0
24046,1
1598,1
27650,1
23201,1
30989,1
30886,1
2608,1
30672,0
25252,1
25903,1
15831,0
27502,1
9280,1
28508,1
5774,1
27924,1
32019,1
20736,0
21694,1
18299,1
30002,1
719,0
15825,1
7393,0
15706,1
3776,1
30940,1
24661,1
572,1
15160,0
15435,0
5956,1
9929,1
9341,1
9518,1
4122,1
27302,1
16509,1
464,1
14184,0
10065,0
8327,0
16342,0
28623,1
15637,1
13642,1
5325,1
22203,1
5608,1
26459,1
20252,0
1335,1
3053,1
19053,1
31586,1
10188,0
15272,1
12594,1
980,1
8231,1
9012,1
23961,0
16880,1
2719,0
27118,0
21209,0
92,1
14987,1
30279,1
3261,1
25777,0
2454,1
27342,1
29557,1
3355,1
24218,1
6932,1
19238,1
10443,1
3287,1
22476,1
16435,1
25535,1
25663,1
5442,1
1799,1
4764,1
12558,1
1669,0
16268,0
10226,1
24286,1
28988,1
10171,0
370,1
14994,1
9162,1
24364,0
8868,1
10470,1
16926,1
21564,0
2156,1
32266,0
27392,1
4020,1
9052,1
16204,0
28926,0
12115,1
7404,0
17535,1
7508,1
32024,0
19242,1
31771,1
29060,0
12506,0
820,1
17983,1
10395,1
9357,1
11302,1
4433,0
8646,0
21757,1
679,1
31957,1
18788,1
27887,1
17875,1
4634,1
22517,1
2660,0
15833,1
2249,0
14912,1
21046,1
5697,1
24153,1
11407,1
12697,1
10030,1
12265,1
2364,1
25580,1
9543,1
5544,1
30883,1
27922,1
28318,0
4480,1
16048,1
14157,1
3867,0
4754,1
13709,1
25450,1
31386,1
16800,1
5589,0
16053,0
21426,1
6946,1
1475,1
20559,1
8086,1
30892,1
8395,1
32230,0
25109,1
22741,1
1195,1
19278,1
10945,0
12021,0
17536,1
9335,1
1177,0
3927,0
20047,0
27748,1
23955,0
13133,1
26540,1
5701,1
1076,1
19995,0
2049,1
24090,1
16183,1
5187,1
27655,0
6988,0
29947,1
19507,0
21574,1
16944,0
21313,1
23170,1
9842,0
29571,1
15914,1
29016,1
5979,0
27270,1
13717,1
24254,1
8812,1
31009,1
11806,1
15898,1
27446,1
21268,1
21975,1
9427,1
8216,1
4420,1
5463,1
17394,1
3418,0
13892,0
15115,1
12931,0
27405,1
8441,1
22380,1
20706,1
27366,1
5176,0
882,1
19344,1
22890,0
8541,0
2058,1
19852,1
9126,0
18001,0
13304,0
25153,1
16606,1
12147,1
31576,0
27160,0
4881,1
3384,0
8585,1
2183,1
13259,1
14663,1
16598,1
11823,1
20264,1
17518,0
18620,1
8846,1
14302,0
20854,0
6480,1
28379,0
29456,1
23085,1
16043,1
4792,1
27348,1
7237,1
32251,1
20084,1
12417,1
27904,1
29781,1
24206,1
29567,0
16094,0
13511,1
26389,1
26625,1
9411,1
20901,1
27769,0
5747,0
25923,1
27937,1
2806,1
7051,0
23912,1
10826,1
13412,1
6372,1
19427,1
25649,1
27553,0
2616,1
23506,1
21576,1
4,1
17995,1
32097,1
11813,1
18089,1
2024,1
4463,1
17228,1
10506,1
3574,0
15933,1
1708,1
22032,1
12749,1
16050,0
18649,1
23000,1
26610,1
18840,1
31139,0
22291,1
21877,1
9825,1
1155,1
21563,1
24345,1
4583,1
14502,1
5785,1
16284,0
7948,1
6631,1
10780,1
23534,1
29457,1
31729,0
14805,1
15663,1
359,1
4352,1
19798,1
18068,0
23798,1
4028,1
7444,1
8092,1
16510,1
10590,0
28368,1
19707,0
8468,0
32237,1
23113,1
17827,1
7305,0
27308,1
25683,1
14512,1
18897,1
31902,1
11352,0
26364,1
4880,0
7363,1
23585,0
10205,1
5636,1
13438,1
8376,1
18210,0
8605,1
6127,1
9450,1
28915,1
28661,1
8038,1
12886,1
9394,1
8722,0
6859,1
15291,1
1831,1
18040,1
32146,1
10131,1
20350,1
17124,1
628,0
1207,0
28845,1
21887,0
22158,0
22031,1
16623,1
20438,1
14810,1
13799,1
17691,1
6224,0
14714,0
13502,0
17716,1
32365,0
10846,1
7857,1
736,1
23293,1
8176,1
14354,1
15276,1
32262,1
14104,0
27991,1
18659,1
851,1
29985,1
17527,1
19386,1
10808,0
23609,1
15963,1
21767,1
11277,1
15091,1
17619,1
20578,0
197,0
10291,0
3446,1
4431,1
2498,0
20711,1
16243,1
25376,1
3087,1
29300,1
19268,1
20256,1
30212,0
24409,0
2127,1
2563,1
24940,0
14353,0
30850,1
29198,1
7901,1
31389,1
29935,1
13238,0
7715,1
4981,1
15380,1
579,1
31827,1
30998,1
9377,1
30778,0
5056,1
2986,0
15102,1
6669,0
4101,1
18888,0
16825,1
32336,1
17670,1
5159,1
20770,1
8071,1
10236,1
24567,0
29918,0
4684,1
21025,1
16732,1
8711,1
30738,1
12939,0
30904,1
6263,1
20846,1
9227,0
4355,1
16186,1
14608,1
24660,1
21190,0
29641,1
32508,1
28332,1
1705,1
25546,1
20041,1
9847,0
1246,0
4929,1
30160,1
26033,0
11089,0
19184,1
18235,0
20357,1
11729,1
30175,1
1682,0
22176,1
18583,1
11684,1
4926,1
6165,1
3460,0
11891,1
17501,0
15342,1
16770,1
1396,1
29090,1
8970,1
6705,1
31876,1
2696,1
12392,1
11134,1
6083,1
10451,1
20558,1
4879,1
11323,1
6916,1
15577,0
15940,0
17361,1
32330,1
25917,0
6858,1
716,1
20263,1
20486,0
13313,1
21589,0
11807,0
14927,1
3922,1
6416,0
24833,1
31564,0
1942,1
4691,1
16215,1
28474,1
22161,1
18782,1
22715,1
24943,0
13276,1
18779,0
30720,1
4406,1
14580,1
10671,1
31260,1
24683,0
11556,1
4269,1
30578,0
13660,0
24119,1
2625,1
26382,0
23512,1
2552,1
3352,1
28929,0
6101,0
11361,1
23015,0
6863,1
23777,1
26255,1
28235,1
16403,0
8554,0
22121,1
22232,1
19132,1
32394,1
9783,1
18887,0
12986,0
8165,1
7803,1
24561,1
31087,1
19395,0
10992,1
30859,1
23152,1
170,1
4448,1
9073,1
3896,1
27427,0
17743,0
6742,1
6367,1
20069,1
17263,1
26867,1
28453,0
184,0
6639,0
30243,1
8817,1
32242,1
17350,1
4438,0
13925,1
21844,1
21027,0
10661,0
3284,1
21113,1
26301,1
16715,1
14464,0
22544,0
16479,1
20138,1
2801,1
29322,0
15280,1
3492,1
6126,1
16289,1
30688,0
22172,1
14707,1
29843,0
30743,1
7852,1
9329,0
24301,1
21930,1
30106,0
21869,1
28544,1
8539,1
26096,0
16508,1
24244,1
20363,0
8343,1
11415,1
9598,1
17038,1
22711,1
13363,1
16956,1
15849,1
31578,0
3070,1
6341,1
763,0
24612,1
3039,0
418,1
18403,0
28652,0
31911,0
32467,1
25911,0
20178,1
1445,1
26292,1
7479,1
21955,1
31673,0
6408,1
29865,0
19227,1
21505,0
10212,0
31291,1
1796,1
11767,1
5412,1
5723,1
31365,0
27470,0
31448,0
470,0
14941,1
16497,1
30601,1
8056,1
10785,1
7095,1
13842,1
25135,0
7208,0
29530,1
2793,1
19145,1
12615,1
28536,0
15213,1
23829,0
27974,1
32168,1
15803,1
26200,1
17144,1
27718,1
16839,1
7602,1
7935,1
5110,1
17928,1
19566,1
9441,1
16074,1
29549,0
28924,0
6638,1
29444,1
21904,1
9076,1
32150,1
23208,1
31936,1
24646,1
13792,1
29936,1
31177,1
5485,1
15223,1
7394,1
17184,1
30630,0
20348,1
27490,0
28084,1
18545,1
27852,1
22178,1
6034,1
25358,1
10636,1
19921,1
22594,1
28140,1
32386,0
23365,1
22858,1
12330,1
12741,0
21202,1
7941,1
24635,1
3266,1
22735,0
28900,0
32243,1
32404,1
8644,1
6236,0
31646,0
9213,0
12311,0
27586,0
29977,0
18515,1
29695,1
13491,1
739,0
16979,0
28092,1
18784,1
1473,1
4257,0
27532,0
7653,1
24143,1
9992,1
13342,1
13369,1
1192,1
6310,0
22846,0
29209,1
26609,1
19973,1
19536,1
4972,0
12190,0
8464,1
7114,1
15543,0
20493,0
18780,1
30766,0
11541,0
3672,1
30050,1
4770,1
18383,1
4628,1
10818,1
30029,1
7408,1
8153,1
24245,1
12401,1
21737,1
22969,0
31153,1
11485,0
11338,1
24802,1
21995,1
9482,1
6264,0
13441,1
28812,0
12585,1
598,1
27411,0
27178,1
24390,1
21019,0
31864,1
12916,1
20502,1
22862,1
10083,1
4303,1
1028,1
4705,1
30992,1
12641,1
18925,1
22615,1
26008,1
21315,0
6381,1
29620,1
27795,1
16502,0
20870,1
5464,1
485,1
27071,0
15093,1
12122,1
30474,1
18286,0
30361,1
30785,1
18981,1
10134,1
15659,1
8173,0
20871,1
28103,0
17917,1
7984,0
25600,1
1228,1
27801,1
4816,0
1954,1
21735,0
10915,1
17712,1
2604,1
3307,1
15126,1
28970,0
15101,0
6146,1
15456,1
21396,1
14262,1
28522,0
6590,0
3823,1
7589,1
12578,1
23580,1
31219,1
30155,1
8196,1
27029,1
8470,1
24138,1
8804,1
28513,1
6261,1
4683,1
7263,1
28865,0
32389,0
29587,0
21235,1
22469,1
8456,1
23577,1
3550,1
26930,0
26919,1
17726,1
31328,1
8958,1
25993,1
20013,1
28215,1
19428,1
29649,1
3092,1
21559,1
2848,0
25650,1
21141,1
9062,0
11480,1
9115,1
3877,1
22401,1
31298,1
27688,1
4453,1
1646,1
23528,0
6369,0
5757,0
17244,1
13116,0
27942,0
7834,0
7819,1
29059,1
21318,1
30946,1
14794,1
30523,1
18388,1
513,0
29946,1
31662,1
7610,1
14819,1
2004,1
23810,1
19377,1
19441,1
9756,1
9685,1
17538,0
25788,1
29732,1
31052,1
12554,1
6332,0
2059,1
2009,1
7756,1
16550,1
32390,1
1829,1
1583,0
24366,0
9705,1
11141,1
18429,1
20198,1
12680,0
17509,1
28794,1
24574,1
16686,1
12056,1
17138,1
17774,1
26612,1
10461,0
31081,1
23599,0
322,1
1204,1
27272,1
923,1
16306,0
20977,1
13254,1
19374,1
2442,1
17846,0
32380,1
12137,1
15502,1
10600,1
6926,1
6611,1
4493,1
16724,1
8,0
23320,1
5850,1
25625,0
30581,1
4407,0
14954,1
776,1
8443,1
28378,0
22266,0
17049,0
23312,0
23893,1
26543,1
1490,1
5564,1
12961,0
28973,1
3374,1
6697,0
25521,1
26575,1
24325,1
24769,1
20889,0
10356,0
32221,0
843,1
2497,0
22472,1
3987,1
12860,1
10154,1
18223,1
19060,1
23290,0
26851,1
9583,1
25798,1
28821,1
9721,1
20640,1
6489,1
17093,1
15633,0
20141,1
31092,1
6128,1
19878,1
17579,1
23383,1
14421,1
21311,0
23567,0
12364,1
21622,1
6291,0
23469,1
8982,0
12450,0
5955,0
28569,1
22702,1
23270,1
19560,1
3363,1
109,1
22362,1
17330,0
2703,1
10162,0
5917,0
16261,0
11705,1
10927,1
26335,1
17418,1
18486,1
22383,1
28576,1
31191,1
16263,1
31835,1
14883,0
9154,1
22699,1
11160,1
23311,1
6031,1
24656,1
904,1
15878,0
21434,1
14404,1
20004,1
9069,1
19737,1
8969,1
6710,1
32274,1
2095,0
1491,1
3366,1
21072,1
28528,0
20239,1
8653,0
21414,0
6958,1
24051,1
20692,1
8135,1
10349,0
2080,1
26904,1
16549,1
17728,0
29616,1
13878,1
24878,1
764,0
15334,0
17734,1
9405,1
27027,1
18558,1
11980,1
3943,1
30857,1
8050,1
6503,1
12989,1
22205,1
12963,1
9654,1
27908,0
7781,1
19972,1
2148,1
14022,0
10422,1
23770,1
27431,1
2511,1
3866,0
1919,1
7748,1
24080,1
5415,1
25949,1
28027,0
10472,1
5355,1
26731,1
25882,0
5630,1
29802,1
17927,1
19390,1
18284,0
25030,1
19221,1
12355,0
5059,1
18751,1
15693,1
20195,1
10228,1
8918,0
21708,1
1801,1
13871,1
3115,1
31294,1
15222,1
11606,0
11224,0
9525,1
28555,1
3620,1
10127,1
18097,1
10456,1
31204,0
6417,1
4211,1
8729,0
5248,1
2308,0
23092,1
28634,1
31206,0
3215,1
2268,1
11545,0
1066,0
16830,1
7116,1
3547,1
31644,1
21643,1
19286,1
5742,1
25326,1
14199,1
10213,1
20405,1
869,1
16345,0
11106,1
18950,1
18245,1
25255,0
17612,0
19479,0
3584,0
31934,1
30768,0
23975,0
15872,1
16945,0
11963,1
1651,1
9235,0
1936,1
31214,1
2250,1
21381,1
28202,0
14653,1
18252,0
19496,1
2654,1
7433,1
17466,0
27667,1
20634,1
15076,1
28001,0
12521,1
11536,1
31467,1
7143,0
3504,1
8312,1
21293,1
31543,1
7791,1
14851,1
12974,1
25844,1
865,1
23628,1
16468,0
28677,1
14766,1
28930,1
11701,0
17165,1
12223,1
25974,1
14361,0
8421,1
23033,1
5786,1
10078,1
7174,1
3378,1
31106,0
8961,1
21615,1
12393,1
7261,0
28,1
6268,1
6552,1
11948,1
3376,1
30999,0
11822,1
29459,0
23301,0
13530,1
30540,1
6596,1
6201,1
22894,1
14622,1
16616,1
19158,1
19150,1
8239,1
17793,1
28717,0
17910,1
19697,1
7001,1
5582,0
2426,0
29413,1
16258,1
16763,0
1731,1
22249,1
12977,1
26243,0
7020,1
29299,1
15873,0
29771,0
18721,1
1733,1
15257,0
14082,0
16712,1
28580,1
9348,0
1176,1
4779,1
24351,1
3508,1
8509,1
23627,0
2504,1
23179,1
16394,1
3862,0
18114,1
11465,0
30315,0
7445,1
7063,1
13809,1
6724,1
31724,1
19625,1
2956,0
6686,0
13870,1
6888,1
22701,1
12051,1
15679,0
30709,1
7607,1
2067,1
6226,1
8943,1
25730,1
27300,0
23279,0
469,0
20446,1
17426,0
5293,1
29407,0
31880,1
9726,1
3085,1
2396,0
3751,1
21404,1
14752,1
30409,1
7545,1
9419,1
8140,1
4675,0
4107,1
29049,1
27699,1
23620,1
9472,1
17392,1
21795,1
9440,1
16386,1
12009,1
20224,0
809,1
10090,1
26133,1
5863,1
28323,1
11258,1
3526,1
16387,1
7846,1
15307,1
22127,1
1010,1
15415,0
9075,1
11785,0
23481,1
30920,1
18971,0
3793,1
25966,0
29971,0
10504,1
26378,1
25437,0
23483,1
1489,0
8233,1
4587,1
13197,0
30824,0
1685,0
31581,0
22987,0
20584,1
13187,0
15939,1
11594,1
17658,1
29006,0
10832,1
19940,1
32207,1
8112,1
9252,1
1400,1
32439,1
10034,1
10221,1
9553,1
2103,0
21800,1
5345,1
24365,1
30548,1
11538,0
14850,1
4354,0
3753,1
15351,1
22237,1
1289,1
8492,1
9709,1
3293,1
10138,1
9232,0
15109,1
21390,0
10771,0
6744,1
20360,1
22860,1
16631,0
26455,1
5015,1
16273,1
14415,0
23789,0
13060,1
14756,1
14597,0
27948,0
19996,1
27309,1
22425,1
13179,1
20924,1
11174,1
9871,0
32326,0
5607,1
24771,1
5448,1
18180,1
14413,1
4154,0
15780,1
14169,1
2490,1
1323,0
19094,1
28583,1
3926,0
14345,0
24807,1
30166,1
26597,1
11586,1
26322,1
21973,1
1805,1
11102,0
30593,1
25750,1
915,0
3244,1
8032,1
13208,0
13265,0
18318,1
19330,1
2271,1
17896,1
18759,1
30311,1
6909,1
3337,0
24071,0
9945,0
860,1
11900,1
13457,0
32500,1
2869,1
3593,1
7754,1
25914,0
23061,0
12342,1
6013,1
6522,1
17140,1
4475,0
8586,1
22705,1
16238,0
28167,1
11995,1
20653,1
25063,0
15,1
20280,1
5211,0
3040,0
17220,1
12026,0
29870,1
22554,1
6437,1
28650,0
21282,0
22170,1
10689,1
8733,1
19518,1
27886,0
29907,1
107,1
2838,1
11951,1
23243,1
23321,1
24414,1
7629,0
27250,1
5,1
18695,0
30204,1
5468,1
23561,1
21099,1
5898,0
9527,1
500,1
19654,1
476,1
18594,1
16626,1
24491,1
27953,0
22082,1
31464,1
12496,1
27731,1
2108,1
4600,0
9864,1
16889,1
5312,1
18395,1
31074,1
13045,1
8637,1
29461,0
28242,1
28577,1
11977,1
29194,1
8351,0
25016,1
19361,1
18645,1
5528,1
14786,1
20388,1
7827,1
10181,1
28396,1
954,1
19712,1
20865,0
13567,1
26090,1
5953,1
32451,1
8146,1
31352,1
13930,1
8310,1
14165,1
17731,1
618,1
27346,1
19881,1
22601,1
7004,1
21601,1
10280,1
16205,0
23275,1
11726,0
30690,0
14516,1
7782,1
22662,1
29345,1
8712,1
13941,0
8989,0
27130,1
32236,0
2539,1
32014,1
31632,1
9826,0
30972,1
2753,0
16741,1
10682,1
27191,1
20981,1
14784,1
14823,1
27496,1
7038,1
26700,1
4867,1
17526,1
31560,1
30631,1
26064,1
29634,1
7304,1
9369,1
21828,0
4247,1
2845,0
20036,1
9994,1
6706,1
12457,1
19719,1
29596,1
28659,1
10769,0
7518,1
13120,0
1716,1
21986,0
8651,1
20296,1
1724,1
23509,0
1655,0
32173,0
1760,0
15348,1
24225,1
13102,1
11649,1
31496,0
24311,1
10302,1
15840,1
14698,1
13618,1
17233,1
12997,1
8265,1
21588,0
5516,1
32234,0
17654,0
29144,0
24522,0
2524,1
22440,1
10629,1
437,1
236,1
4498,1
27061,1
32347,0
25784,1
27345,1
9475,1
21192,1
2216,1
8608,1
1109,1
30454,1
8061,1
11782,0
18844,1
287,1
29800,0
24380,0
14042,0
9594,1
4175,1
27786,1
11913,1
30195,1
1472,1
31759,1
15370,0
21699,1
28298,0
24081,1
11832,1
8678,1
5088,0
22532,1
1376,1
31776,0
24033,1
3906,1
6017,0
8573,0
8105,0
5146,1
18092,1
24741,0
25951,1
5190,1
5421,1
31488,1
29125,1
11012,1
14185,1
13049,1
31920,1
21809,1
11739,1
3828,1
425,1
4181,1
28587,1
20990,1
5131,1
27542,1
3605,1
19603,1
6827,1
25197,1
21729,0
5927,1
10020,1
25488,1
13296,1
11979,0
19615,0
26404,1
18335,1
9675,1
9687,1
30812,1
24240,1
26756,0
12517,1
30813,1
32496,1
12739,0
25543,1
16967,1
1507,1
26728,1
11344,1
21585,1
5550,1
19383,1
23873,1
13076,1
972,0
27545,1
32410,1
19314,0
13183,1
1334,0
19641,1
6953,1
17563,0
13168,1
20272,1
5181,1
12767,1
29491,1
7538,1
6635,1
30650,1
7334,1
9328,1
29383,1
8623,1
14680,1
15544,1
16163,1
31704,1
5299,1
16675,1
11543,1
22074,1
13147,1
30819,1
6802,1
11266,0
16338,1
28249,1
315,1
4137,0
11271,1
22714,1
16701,0
4259,1
31285,1
29216,1
10244,1
13672,1
15729,1
32181,0
31120,1
25253,1
11915,1
29573,1
19858,1
23289,1
28546,1
21546,1
8349,1
26465,0
18476,1
5057,1
30988,1
21409,1
3036,1
6804,0
14138,0
1284,0
21649,0
66,1
5666,0
15718,0
10874,1
16873,1
30190,1
5907,1
12633,1
17366,0
30041,1
1590,1
17713,1
18559,1
16544,1
5840,1
32352,1
20549,0
2377,0
17867,0
7951,1
11895,1
490,1
27425,1
23908,1
10577,1
1517,1
16144,1
16692,1
10850,1
31898,0
4243,1
11760,0
26787,1
16330,1
18899,0
646,1
6116,0
18265,0
14083,0
19074,1
29183,0
11956,1
25161,1
6137,0
5286,1
3596,1
70,1
18310,1
18247,1
14528,1
30577,1
14767,1
3305,1
31371,1
13073,0
15511,1
2274,1
24352,1
30798,1
20594,1
6712,1
16841,1
24793,1
25433,1
4206,1
4872,0
7162,1
17382,1
11060,0
13948,1
6606,0
19947,1
1985,1
22079,1
5105,1
26307,1
18463,0
28149,1
19968,0
22108,1
15388,0
6346,1
16687,1
20789,1
1618,1
17077,0
6613,1
16297,1
7493,1
30192,0
18778,0
25557,1
19646,1
3976,1
5379,1
14792,1
22628,1
23272,1
7959,0
10938,1
4179,1
22548,1
22485,1
29056,0
19178,1
22643,0
22145,0
18034,1
13243,1
30286,1
23241,1
11295,1
10401,1
7258,0
7647,1
16437,1
31894,0
20328,1
9376,1
29,1
17689,0
11867,1
4526,1
24712,1
874,1
22051,1
19811,1
11397,1
18053,0
18379,1
23558,1
17663,1
16892,1
10101,1
20886,1
22453,1
29482,1
15369,0
18109,1
23427,1
12003,1
24070,1
5768,1
15134,1
20193,0
20117,1
17058,0
15281,1
1070,1
10529,0
26784,1
21335,1
7142,1
15521,1
27291,1
14190,1
1003,1
15950,1
20282,1
1088,0
22946,1
28204,0
8701,1
28418,1
10429,0
20387,0
26209,0
24939,1
8401,0
20568,0
21006,1
30679,1
5830,1
26232,1
19290,1
1324,0
26311,1
30335,1
23763,0
3047,1
3761,1
30301,1
11964,0
16351,1
28820,1
31072,1
11638,0
14403,0
6091,1
10428,1
2530,1
12076,1
23812,1
9359,1
29951,1
23811,1
3610,1
23490,1
5929,0
27125,1
17469,1
31115,1
7783,1
27136,1
5821,0
4066,1
14284,1
10608,1
18839,1
17206,0
26429,0
31873,1
23,1
18674,1
537,1
3715,1
30626,0
9619,1
21068,0
12518,1
4916,1
4343,0
10323,1
26251,1
11662,1
2348,0
26030,1
3153,0
7194,0
26583,1
21570,1
11924,1
26486,1
28826,1
27183,1
31033,1
15670,0
24341,1
22605,1
2168,1
28796,0
3479,1
25420,1
8786,1
29789,0
31111,0
5806,1
503,1
18079,1
27859,0
15775,0
4773,1
7855,1
12126,1
14241,1
12948,0
26494,1
4626,1
19749,1
13568,1
9995,0
31847,1
17972,1
11522,1
19864,1
5835,1
13554,0
32261,1
32038,0
20733,1
15761,1
863,1
12900,1
31548,1
7466,1
21291,0
11894,1
2038,1
4615,1
32489,1
7228,1
20466,1
22353,1
29914,1
26003,0
26675,0
18874,1
30987,1
3315,1
29931,1
1132,1
15767,0
8279,0
21012,1
18777,0
10670,1
29317,1
22709,1
8009,1
20655,1
25047,1
2002,1
4673,1
4183,1
25018,1
10898,1
3767,1
19617,0
25912,1
5482,1
12515,1
21231,1
13960,0
16150,1
10378,1
12495,1
7946,1
5746,1
296,1
21989,1
15258,1
2933,0
6861,1
7177,0
21776,1
15284,0
1802,1
3350,1
29100,1
8558,1
23696,1
27127,1
18035,1
23035,0
13601,1
29112,0
9465,0
29915,1
2048,0
9243,1
7406,1
25905,1
10316,1
26302,1
4558,1
2432,1
3106,0
25761,1
17386,1
8081,1
15150,1
30023,1
23472,1
11191,0
17626,0
14616,1
27477,1
19002,0
12843,1
10804,1
9764,0
21095,1
27184,1
11073,1
25534,1
20085,1
2677,1
13277,1
4711,1
22143,1
30689,1
8742,0
9259,1
14252,1
23004,1
24279,0
9183,1
24237,1
27907,1
3826,1
19362,1
20975,1
6270,1
14331,1
17679,1
9292,1
30925,1
14491,0
21,1
21336,1
13320,1
9479,1
15744,0
30224,1
18352,0
21388,1
5871,0
32396,1
19649,1
23028,0
19806,1
13773,1
20108,1
25298,1
25443,1
18117,1
18241,0
29319,0
8373,0
12270,1
2032,1
665,0
21111,1
14906,1
5754,0
13914,0
23683,1
18569,1
5598,1
3328,0
12222,1
26216,1
16066,1
938,1
31575,1
29926,1
946,1
10177,0
1643,0
26619,1
14150,1
18801,1
23986,0
6687,1
6621,0
25720,1
28604,1
1050,1
4501,1
22135,1
29372,1
8480,0
25642,1
2691,1
4601,1
22932,1
9610,0
7698,0
5860,1
26719,1
6109,1
11824,0
21551,0
9599,0
1861,1
8179,1
23382,0
990,1
14277,0
5223,1
19426,1
24778,0
3156,0
16335,1
4401,0
31718,1
25842,1
14233,1
3099,1
3302,1
28755,0
4648,1
4507,1
22257,0
17564,1
28756,1
25849,1
27620,1
1366,1
24870,1
26526,0
19585,0
23622,1
12944,1
2304,0
2911,1
26078,1
14285,0
15819,1
30095,1
6644,1
27776,1
10503,1
26663,1
17572,1
3934,1
31427,1
20723,0
28981,1
19672,1
19391,1
7658,1
27003,0
364,1
24559,1
8549,1
1450,1
11399,1
4367,1
26231,1
11562,0
32452,1
27319,1
15004,0
9652,0
18814,0
8422,1
7606,1
14186,1
30652,1
28941,1
31584,1
25400,1
7870,0
26041,1
29243,0
1999,1
24830,1
1169,1
9206,1
5884,1
15393,1
17440,1
17556,1
24936,0
30632,0
13873,1
5624,0
8956,1
24792,1
19827,1
8556,1
13771,1
5745,1
26497,1
16481,1
20498,1
5141,1
17300,1
23549,0
26138,1
9343,1
3622,1
25081,1
18229,1
4081,1
8104,0
30580,1
20164,0
17996,1
8067,1
12145,1
26288,1
5087,1
26074,0
29788,1
13314,1
13409,1
7777,0
20162,0
27999,1
2306,1
4339,0
11000,1
4103,1
86,0
4979,1
11925,1
13700,1
27973,0
22436,1
